Date,Open,High,Low,Close,Volume
2026-02-18,175.38,176.00,174.38,175.04,10623800
2026-02-19,175.06,176.94,174.75,176.34,13431100
2026-02-20,176.13,178.22,175.61,177.23,13104100
2026-02-23,176.41,176.92,174.35,174.83,10566600
2026-02-24,174.58,177.22,174.37,176.98,9756500
2026-02-25,177.56,177.76,174.44,175.60,11757700
2026-02-26,176.14,176.97,173.91,176.70,13764500
2026-02-27,175.37,177.23,175.03,177.14,9692600
2026-03-02,176.50,179.31,175.66,178.90,21918000
2026-03-03,176.02,176.19,172.67,175.44,20481300
2026-03-04,176.33,176.93,174.69,175.97,13604000
2026-03-05,174.81,175.24,170.21,172.06,21308200
2026-03-06,169.76,170.66,168.26,169.94,22680300
2026-03-09,168.14,171.40,166.17,170.94,19492500
2026-03-10,170.67,172.38,169.82,170.02,16791100
2026-03-11,169.73,170.32,168.37,169.49,14287600
2026-03-12,167.98,168.12,165.16,165.24,15925600
2026-03-13,166.29,166.82,163.73,164.65,15836200
2026-03-16,166.17,167.14,165.34,166.06,11091300
2026-03-17,167.22,167.56,165.05,166.50,12772600
2026-03-18,166.17,167.17,165.06,165.18,11872400
2026-03-19,163.46,164.99,162.25,164.06,17989900
2026-03-20,164.02,164.65,160.31,161.67,19199200
2026-03-23,164.10,166.18,163.02,163.05,18508400
2026-03-24,161.37,164.56,161.14,164.00,14110200
2026-03-25,165.86,166.32,164.32,165.10,12205600
2026-03-26,163.73,164.61,161.09,161.27,15416400
2026-03-27,160.59,161.29,158.85,159.20,13923700
2026-03-30,160.55,160.74,156.08,156.61,17459600
2026-03-31,158.70,162.24,158.05,161.73,15855900
2026-04-01,163.49,165.77,163.27,164.43,17035300
2026-04-02,161.72,165.74,161.14,163.77,11097200
2026-04-06,163.54,164.64,162.77,164.61,7105500
2026-04-07,163.65,164.68,162.80,164.28,10068200
2026-04-08,169.60,171.06,169.11,170.44,12808600
2026-04-09,169.88,173.16,169.80,172.19,8180000
2026-04-10,172.49,172.70,171.21,171.52,5169700
2026-04-13,170.99,172.78,170.61,172.73,6814100
2026-04-14,173.13,174.04,172.03,173.35,5490700
2026-04-15,173.11,173.15,170.08,171.18,13548300
2026-04-16,171.25,172.06,169.52,170.33,8629200
2026-04-17,172.24,175.13,172.14,173.51,9529000
2026-04-20,173.13,173.98,172.56,173.90,5734900
2026-04-21,173.53,174.69,170.93,171.44,8752700
2026-04-22,173.31,173.92,170.33,171.04,10595400
2026-04-23,171.83,174.79,171.60,174.07,14418800
2026-04-24,173.97,174.18,171.96,172.47,7665200
2026-04-27,172.51,173.51,171.52,172.51,6689500
2026-04-28,171.68,171.86,169.54,170.98,9000000
2026-04-29,171.25,171.71,169.23,169.93,9059900
2026-04-30,171.49,174.82,171.14,174.58,12012100
2026-05-01,175.23,175.43,172.94,172.96,6800700
2026-05-04,172.50,173.21,170.66,170.98,7618500
2026-05-05,172.15,173.06,171.20,172.41,6189400
2026-05-06,175.28,177.34,174.25,176.87,10461300
2026-05-07,177.44,177.72,173.43,174.00,10627700
2026-05-08,175.15,175.32,173.09,173.20,5883800
2026-05-11,173.24,175.55,172.88,175.04,6277200
2026-05-12,174.43,174.79,172.14,174.35,7468700
2026-05-13,174.24,174.61,172.52,173.62,6070600
2026-05-14,174.17,174.73,172.84,174.51,7364000
2026-05-15,172.80,172.80,170.93,171.40,7826300
2026-05-18,171.56,171.57,169.50,170.75,8696000
2026-05-19,169.63,170.18,168.11,168.74,7503400
2026-05-20,169.23,171.48,168.37,170.73,10524700
2026-05-21,169.81,171.30,168.91,170.53,8535000
2026-05-22,171.75,172.88,170.42,171.77,6910500
2026-05-26,173.19,174.78,172.87,174.30,6797700
2026-05-27,174.54,174.86,173.47,174.30,7413200
2026-05-28,173.49,174.71,172.06,173.80,8669000
2026-05-29,173.57,173.88,172.37,173.13,7054700
2026-06-01,171.59,172.86,170.39,172.40,8235000
2026-06-02,172.94,174.50,172.37,174.19,8663800
2026-06-03,173.73,176.10,173.55,174.05,6900600
2026-06-04,174.93,176.48,174.28,176.16,6670100
2026-06-05,175.61,176.37,173.48,174.18,8893400
2026-06-08,174.92,175.33,173.27,173.63,5372100
2026-06-09,174.37,176.59,171.73,175.60,9457400
2026-06-10,174.57,174.58,169.45,169.66,13851900
2026-06-11,171.28,175.68,170.99,175.15,11046100
2026-06-12,176.02,176.61,174.63,176.18,6961600
2026-06-15,178.80,179.98,178.51,178.68,7522100
2026-06-16,179.58,181.10,179.31,179.85,8978400
2026-06-17,179.97,182.33,179.13,179.60,11053200
2026-06-18,182.50,182.92,180.45,180.91,8059200
2026-06-22,180.78,182.28,180.69,181.80,6669200
2026-06-23,179.16,180.01,177.23,178.15,8927400
2026-06-24,179.07,181.89,178.34,180.21,7088600
2026-06-25,182.24,186.09,182.06,184.12,7867600
2026-06-26,182.64,183.07,180.91,181.20,8856200
2026-06-29,181.51,183.58,181.35,182.76,7860500
2026-06-30,183.32,185.45,182.70,185.23,6530900
2026-07-01,184.37,185.65,182.72,183.36,8112800
2026-07-02,184.71,185.48,181.91,183.91,6530800
