Date,Open,High,Low,Close,Volume
2026-02-18,157.20,157.80,156.48,157.67,11886300
2026-02-19,157.20,157.72,156.19,157.26,11226900
2026-02-20,157.00,157.25,155.87,156.82,13368500
2026-02-23,157.13,158.68,157.13,158.54,17053500
2026-02-24,158.01,158.50,157.31,157.87,12887100
2026-02-25,157.87,159.23,157.62,157.83,11011500
2026-02-26,158.07,158.17,156.09,157.42,15344400
2026-02-27,156.74,160.24,156.71,160.20,14250100
2026-03-02,159.19,159.84,157.99,158.53,18641400
2026-03-03,156.66,157.39,155.00,156.74,21432600
2026-03-04,156.74,157.58,155.67,157.05,12745700
2026-03-05,155.13,155.70,152.72,153.91,20476400
2026-03-06,152.78,152.99,150.95,152.70,18174000
2026-03-09,151.78,154.55,151.13,154.26,18675700
2026-03-10,154.41,154.54,153.01,153.15,17247500
2026-03-11,152.84,153.16,151.94,152.85,12503800
2026-03-12,151.95,152.49,150.03,150.16,15670500
2026-03-13,151.04,152.30,149.67,149.79,15129300
2026-03-16,150.75,151.73,150.38,151.01,10896600
2026-03-17,151.22,151.85,149.54,149.64,11938600
2026-03-18,148.72,149.05,147.01,147.14,15565400
2026-03-19,147.14,148.09,146.30,146.61,16913000
2026-03-20,146.48,147.02,144.66,145.33,16582200
2026-03-23,146.56,146.77,144.60,144.77,21815400
2026-03-24,143.95,145.30,143.38,144.79,24230900
2026-03-25,145.69,146.69,145.35,146.24,17743300
2026-03-26,145.75,146.91,145.63,145.74,13321000
2026-03-27,145.72,145.80,143.07,143.26,12932200
2026-03-30,144.30,144.63,143.43,143.82,14799700
2026-03-31,144.81,146.75,144.60,146.61,17866000
2026-04-01,147.22,148.76,146.95,147.73,16899200
2026-04-02,146.93,148.36,146.27,146.81,11087900
2026-04-06,146.28,147.14,145.76,146.28,7272600
2026-04-07,146.91,146.91,144.88,146.57,10263400
2026-04-08,148.20,149.70,147.50,149.67,8130700
2026-04-09,148.83,150.22,148.30,149.33,6406400
2026-04-10,149.78,149.84,147.11,147.31,6217800
2026-04-13,146.88,148.05,146.24,147.97,6182800
2026-04-14,147.38,149.60,147.24,148.83,7722300
2026-04-15,148.86,149.21,146.89,147.77,6669200
2026-04-16,147.19,148.20,146.29,146.61,9072300
2026-04-17,147.37,149.12,147.36,148.80,8338100
2026-04-20,148.45,148.74,147.15,147.42,6325700
2026-04-21,148.29,148.56,145.88,145.92,8735300
2026-04-22,146.51,147.58,146.01,146.38,8316900
2026-04-23,146.20,146.77,145.16,146.24,7612000
2026-04-24,145.24,145.53,143.68,144.18,7969700
2026-04-27,143.68,145.21,143.42,143.46,6571900
2026-04-28,144.57,144.86,143.28,143.84,8612400
2026-04-29,142.26,143.25,141.97,142.84,11885500
2026-04-30,143.68,146.29,143.66,145.99,12587800
2026-05-01,146.29,146.61,145.15,145.16,8865800
2026-05-04,144.56,145.21,144.32,144.73,10885900
2026-05-05,145.28,145.66,144.42,145.30,7174900
2026-05-06,145.36,146.15,144.90,145.40,10613500
2026-05-07,145.18,145.84,144.27,144.72,7608000
2026-05-08,144.59,145.07,143.18,143.49,10165400
2026-05-11,143.75,145.02,142.67,143.04,9255700
2026-05-12,143.81,146.64,143.19,145.85,11897200
2026-05-13,145.32,146.98,145.13,146.71,15841800
2026-05-14,146.85,147.40,145.94,146.63,7763800
2026-05-15,146.76,147.16,144.89,145.10,9039900
2026-05-18,144.50,145.79,144.12,145.72,7949200
2026-05-19,145.62,148.07,144.85,147.32,12388200
2026-05-20,147.54,148.02,146.29,147.13,10527900
2026-05-21,146.90,148.30,145.84,148.15,7157000
2026-05-22,149.09,150.32,149.00,149.89,6915200
2026-05-26,149.95,150.30,148.44,148.51,6590400
2026-05-27,148.69,150.20,148.28,148.79,10062500
2026-05-28,149.15,151.35,149.11,150.88,10397400
2026-05-29,150.85,151.04,149.10,149.47,13195800
2026-06-01,148.52,148.88,147.26,147.84,12582900
2026-06-02,146.75,147.27,145.31,146.40,12024300
2026-06-03,146.16,148.05,146.07,147.55,9836000
2026-06-04,150.38,152.54,150.29,152.08,14051800
2026-06-05,153.38,154.70,152.92,153.01,20723000
2026-06-08,153.24,154.47,152.41,152.65,10639500
2026-06-09,153.48,154.98,153.18,154.57,13125500
2026-06-10,154.96,155.13,152.82,152.85,11712200
2026-06-11,153.46,155.16,152.86,154.09,10548800
2026-06-12,154.97,155.16,153.37,153.81,9111000
2026-06-15,153.71,153.88,151.77,152.89,9525300
2026-06-16,153.60,153.72,151.72,152.94,8630000
2026-06-17,152.05,152.57,149.97,150.71,10991400
2026-06-18,151.27,151.27,148.79,149.40,10879300
2026-06-22,149.33,150.62,149.06,150.06,11706100
2026-06-23,151.49,152.43,151.00,152.18,9479900
2026-06-24,153.13,154.67,152.46,153.35,10070100
2026-06-25,153.95,157.21,153.59,155.63,9419200
2026-06-26,156.32,160.64,156.18,160.34,16563800
2026-06-29,160.70,161.09,159.88,160.74,12935000
2026-06-30,161.01,161.25,157.96,158.66,11559400
2026-07-01,159.61,159.96,158.50,159.54,10123700
2026-07-02,160.67,163.85,160.38,163.74,14719400
